Age Bracket,Posted Billing Group,Specialty,Debtor Status,ICD10 Chapter,Facility Type
0.019816831144906438,-0.06954706114401092,-0.10274550055082642,-0.0031871966801799486,0.006328280957615781,0.11382535300218041
0.01740409280501621,0.005924001735048054,0.06994366218221161,-0.0133357349210675,0.05842669014608391,-0.038418640623587345
0.017389524573969008,-0.02935313143784829,0.07362165180974369,0.0008291131668240661,-0.002153713574991217,0.08027954176411957
0.010188292990446912,0.036201407100753376,0.003947233602835837,-0.012491235793256122,0.04171116816405791,-0.02419857200912115
0.013775276734967134,0.050079463609635624,0.07388449441378316,-0.011283657285472941,0.07061063175867231,-0.040263163535780584
0.010898758923051118,-0.03257390013629218,-0.0511842798141334,-0.01613976081721684,-0.04110266637525643,0.05772994607885261
0.028330500286872527,-0.05082488399989119,0.08901837730504554,0.00030128921776997864,0.06540920583709585,0.17953555905247606
0.02049261930966717,0.005340398629227939,0.07978207898193228,-0.00026585365304277435,-0.044274618361940854,0.11974929286778842
0.03231045674925623,0.02250194736030889,-0.026916854165659632,-0.018300242487545536,-0.02812732340508741,-0.012566172487125158
0.026127855457556887,0.0380676472166903,-0.035720148170621795,-0.0167722469555811,-0.08346070074674279,-0.1182671300856743
-0.16225926977909177,-0.02340860408112543,-0.12311410928628275,-0.02148121320781829,-0.05429742651466786,-0.1020467825205859
-0.18923669434809423,-0.01818704531260423,0.04909724739670979,-0.010080460307225028,-0.08420453772154961,-0.06531721174549872
0.02191435079610679,0.1774742156116713,0.012113374834135202,-0.011373269532748857,0.13118025464338762,-0.05393844422671286
0.013780259836741946,0.04188031012750352,-0.1279146318026368,-0.02103723396637858,-0.0512003661888752,-0.11435268720369265
0.014064691477954258,-0.11866771377838797,-0.01036306034175465,-0.025121600843384086,-0.08623433640859395,-0.14131193821741284
0.01740409280501621,0.005924001735048054,0.06994366218221161,-0.0133357349210675,0.05842669014608391,-0.038418640623587345
0.017389524573969008,-0.02935313143784829,0.07362165180974369,0.0008291131668240661,-0.002153713574991217,0.08027954176411957
0.009803666412089363,0.03404246452582371,0.019190989462055094,-0.013370349593320823,0.013276679627797128,-0.07069901774161609
0.017389524573969008,-0.02935313143784829,0.07362165180974369,0.0008291131668240661,-0.002153713574991217,0.08027954176411957
0.01498445914408001,0.021411709513182203,0.04518520369002974,0.025868296884170295,0.08799431604375696,0.06278579276882237
-0.1426134852776575,-0.12066098290886364,-0.02587513920441957,-0.038100035033377166,-0.06929937644279247,-0.10335158430436149
0.0218073031440242,-0.026601833276890342,0.12076683685303022,-0.007131982646403438,0.10150336971505249,-0.04754660555357509
