Age Bracket,Posted Billing Group,Specialty,Debtor Status,ICD10 Chapter,Facility Type
0.070676856,-0.05185998,-0.13340582,-0.06919699,0.3609563,-0.42652547
0.062403675,0.6888085,-0.15891498,-0.0466945,-0.29114464,-0.18263942
0.09891105,0.38281935,0.24507938,-0.026051309,-0.25966904,-0.23442051
0.11910248,0.18521039,0.47929513,-0.028446566,0.3792393,-0.09787521
0.18929413,0.64327407,-0.040869363,-0.023679936,-0.20843759,-0.45581523
0.06084537,-0.15879937,-0.88872904,-0.094484285,-0.17899176,0.03889426
0.11197821,-0.15848339,-0.23495105,-0.06520487,-0.6214393,-0.518461
0.13001978,-0.20412701,-0.10850858,-0.07931952,-0.120178774,-0.30191925
0.068632565,-0.9222929,-0.57343507,-0.12538111,-0.1754764,-0.703684
-0.574615,-0.3145548,-0.2662353,-0.09530954,-0.19550508,0.016556479
0.038310867,0.5907767,0.7089786,-0.044175155,0.26774365,1.6990763
0.05680355,-0.17833766,0.12040547,-0.034153603,-0.07007347,0.44068003
0.07207068,0.18233432,0.29006752,-0.06934013,0.4133658,-0.25468263
0.068075575,-0.2407812,-0.22425544,-0.09481363,-0.12443259,-0.019760672
-0.22074093,0.14644651,0.15695244,-0.065554366,-0.15198752,-0.5027694
-0.38635558,-0.073836684,0.022370026,-0.06618245,-0.4817356,-0.58111507
-0.26914394,-0.26924658,0.16740835,-0.026603099,0.44816792,0.700486
0.045246363,0.16367711,0.23410147,-0.02985477,0.06804302,0.60530806
-0.15924333,0.08064428,-0.24371709,-0.08914247,-0.14623697,-0.20476618
0.12674683,-0.07493749,0.76166385,0.9884104,0.07219759,-0.011161071
0.057241283,0.10337826,0.23257181,-0.011835292,0.22276181,0.5215927
0.062403675,0.6888085,-0.15891498,-0.0466945,-0.29114464,-0.18263942
0.062403675,0.6888085,-0.15891498,-0.0466945,-0.29114464,-0.18263942
0.03714678,0.050792225,-1.1348383,-0.030827645,-0.15841824,-0.10777181
0.08903837,-0.75310963,-0.023670882,-0.09372752,-0.36141607,-0.6518809
0.1402626,0.03910954,0.3945776,-0.033272695,0.030179378,0.84228045
0.13001978,-0.20412701,-0.10850858,-0.07931952,-0.120178774,-0.30191925
0.13001978,-0.20412701,-0.10850858,-0.07931952,-0.120178774,-0.30191925
0.08592628,0.04750576,0.014752461,-0.06627503,-0.18058726,-0.38836792
0.12416865,0.12111083,-0.010775825,-0.06847013,0.23143232,-0.37670475
0.045246363,0.16367711,0.23410147,-0.02985477,0.06804302,0.60530806
0.04979274,-0.37690672,0.014900569,-0.099741146,-0.28503713,-0.44519898
0.089251556,0.17462161,0.09585011,-0.06157408,0.09572916,-0.35516474
0.01853352,-0.5017634,0.23037848,-0.035795946,0.082743555,0.3395653
0.07207068,0.18233432,0.29006752,-0.06934013,0.4133658,-0.25468263
-0.15924333,0.08064428,-0.24371709,-0.08914247,-0.14623697,-0.20476618
0.07207068,0.18233432,0.29006752,-0.06934013,0.4133658,-0.25468263
0.045246363,0.16367711,0.23410147,-0.02985477,0.06804302,0.60530806
0.03714678,0.050792225,-1.1348383,-0.030827645,-0.15841824,-0.10777181
0.06705995,-0.14732884,-0.13123068,-0.03656172,-0.07659386,0.748281
0.1069579,0.0738351,-0.16385137,-0.10038714,-0.062039204,-0.2695925
0.13077615,0.11610199,0.25053468,0.57840174,-0.18233706,0.2849165
0.04044431,-0.19701146,0.16520965,-0.04778273,0.3150999,0.33000275
0.10310926,-0.52192795,-0.58306766,-0.09974713,0.15210178,-0.7952636
0.072326444,-0.07337285,0.1619773,-0.0063260524,0.030584868,0.40945092
0.1176125,-0.10159022,0.12056397,-0.076054916,-0.40995035,-0.676177
0.1176125,-0.10159022,0.12056397,-0.076054916,-0.40995035,-0.676177
0.023282493,-0.13749886,0.044488445,-0.016453048,-0.09771617,0.378479
0.13001978,-0.20412701,-0.10850858,-0.07931952,-0.120178774,-0.30191925
0.11615225,-0.041737072,0.68546355,-0.06466573,0.28470072,-0.31642768
0.091929406,-0.25225925,0.12358322,0.18001033,0.11362907,0.15124182
0.11197821,-0.15848339,-0.23495105,-0.06520487,-0.6214393,-0.518461
0.020178989,-0.35783032,-0.11006536,-0.028181883,0.010309067,-0.7481579
-0.22074093,0.14644651,0.15695244,-0.065554366,-0.15198752,-0.5027694
0.062108796,0.14257297,-0.604974,-0.06860344,-0.099947296,0.30310124
0.08442216,0.06735926,0.26337734,-0.056214295,0.34642437,-0.28764284
0.08903837,-0.75310963,-0.023670882,-0.09372752,-0.36141607,-0.6518809
0.0326694,0.22218882,0.12968072,-0.02340483,0.23303899,-0.56249034
0.116734006,-0.10430592,-0.11812697,0.78702813,-0.15766223,-0.71594965
-0.8365659,-0.09946793,-0.23477942,-0.04388889,0.5824259,0.1986209
0.053441003,-0.66287434,-0.4508514,0.63779444,-0.27725178,0.21132088
0.03322018,0.10553113,0.027821528,-0.03490275,-0.11694635,-0.7360964
0.12808907,0.20404765,0.6782866,-0.07394301,0.4165094,-0.16206056
-3.423425,-0.21456535,-0.36407605,-0.016937837,-0.4930418,-0.8150474
0.09483204,0.12645362,-0.17873308,-0.08609873,0.14293134,-0.10248689
-0.012058839,0.28853345,0.45743236,-0.054981813,0.4707771,-0.4339388
0.054048922,-0.45517755,-0.53696084,-0.011704016,-0.75366014,-1.1511877
0.1316179,-0.037417445,0.12966408,-0.0785709,0.0025854185,-0.12658063
0.061376527,0.08956506,0.13353437,-0.08687599,0.11443358,-0.33135977
0.20183153,0.016792558,0.815246,-0.09180523,-0.11650559,0.30715165
0.08903837,-0.75310963,-0.023670882,-0.09372752,-0.36141607,-0.6518809
0.124936305,0.16503422,-0.16133186,-0.073488764,-0.050949223,-0.41678858
0.10809876,0.20088361,0.25710347,0.53227735,0.19561955,0.47224042
0.116734006,-0.10430592,-0.11812697,0.78702813,-0.15766223,-0.71594965
0.102976285,1.6112387,1.1692598,-0.07068728,0.8422028,-0.06435213
0.1176125,-0.10159022,0.12056397,-0.076054916,-0.40995035,-0.676177
-0.7942303,0.19882864,-0.7918506,-0.05633693,-0.92991555,-0.7360398
0.10142967,0.09951177,-0.016238254,-0.0015833745,-0.16597927,0.50280005
0.072326444,-0.07337285,0.1619773,-0.0063260524,0.030584868,0.40945092
-0.015752845,0.5980382,-1.2839642,-0.013547448,-0.38314128,-0.44050872
0.087475054,-0.028164767,0.0018758178,-0.03156225,-0.05880104,0.45699212
-0.18523897,-0.010663,0.4058058,-0.05850752,-0.10702154,-0.7146317
0.05680355,-0.17833766,0.12040547,-0.034153603,-0.07007347,0.44068003
0.1715535,-0.06335439,0.2365358,-0.024245348,0.0009928327,0.46154365
0.106999815,-0.3064214,0.13405606,-0.0028832213,0.032129306,0.74121636
0.08592628,0.04750576,0.014752461,-0.06627503,-0.18058726,-0.38836792
0.094472595,-0.8616325,-0.4429035,-0.080499075,0.25944537,-0.5978409
0.07475185,0.04302039,-0.58092535,-0.07240338,-0.4666317,-0.59143853
0.03322018,0.10553113,0.027821528,-0.03490275,-0.11694635,-0.7360964
0.12708178,0.1751926,0.21360137,0.019150905,-0.70468235,0.27856973
0.09891105,0.38281935,0.24507938,-0.026051309,-0.25966904,-0.23442051
0.12249366,0.09838058,-0.1662506,-0.090945184,-0.07817035,-0.029698946
0.102381684,0.12911467,0.1448579,-0.07342286,-0.1358939,-0.42850685
0.08937691,0.1901004,0.074167125,0.043822613,-0.3036846,0.54266024
-0.69625926,0.15031482,0.01682207,-0.03367709,0.03628848,0.6785584
-1.2279918,0.10084665,-0.61780936,-0.24144699,-0.6445405,-1.3549037
-0.7685573,-0.0010739155,-0.9611341,0.003726203,-0.5619819,0.25757667
0.08592628,0.04750576,0.014752461,-0.06627503,-0.18058726,-0.38836792
-0.015752845,0.5980382,-1.2839642,-0.013547448,-0.38314128,-0.44050872
-1.0474608,0.040941145,-0.50569946,-0.08542798,-0.3115008,-0.60678834
0.05680355,-0.17833766,0.12040547,-0.034153603,-0.07007347,0.44068003
0.12249366,0.09838058,-0.1662506,-0.090945184,-0.07817035,-0.029698946
0.1069579,0.0738351,-0.16385137,-0.10038714,-0.062039204,-0.2695925
-3.4927342,-0.48082137,-0.22294176,-0.017691413,-1.007614,-0.45191613
0.061376527,0.08956506,0.13353437,-0.08687599,0.11443358,-0.33135977
0.05680355,-0.17833766,0.12040547,-0.034153603,-0.07007347,0.44068003
-0.61519605,-1.0296391,0.012786284,-0.11213643,-0.4457414,-0.5944956
0.1149315,-0.2777575,0.24462329,-0.017865155,0.092515714,0.74669456
0.08998987,-0.045253765,0.108680226,0.014924413,-0.20379356,0.654931
0.10585812,0.13461305,0.13056488,-0.0509693,0.05557721,-0.538085
0.062108796,0.14257297,-0.604974,-0.06860344,-0.099947296,0.30310124
0.07207068,0.18233432,0.29006752,-0.06934013,0.4133658,-0.25468263
0.4849223,0.08369037,-0.28555164,-0.022866132,-0.061874233,0.15483728
0.062403675,0.6888085,-0.15891498,-0.0466945,-0.29114464,-0.18263942
0.061376527,0.08956506,0.13353437,-0.08687599,0.11443358,-0.33135977
0.03322018,0.10553113,0.027821528,-0.03490275,-0.11694635,-0.7360964
0.08239077,-0.58000016,-0.3366759,-0.061190028,-0.3064918,-0.9739253
-0.37345335,0.15938973,-0.21332464,-0.08511708,-0.12134414,-0.16615546
0.03322018,0.10553113,0.027821528,-0.03490275,-0.11694635,-0.7360964
-0.015752845,0.5980382,-1.2839642,-0.013547448,-0.38314128,-0.44050872
0.08702598,-0.46288767,0.12963273,-0.073478684,0.121439494,-0.6519571
0.0900158,0.32672626,0.34071445,-0.08569338,0.04961945,-0.36236858
-0.35638535,0.26097715,-0.57856256,-0.1159705,-0.348479,-0.4790252
-0.29726028,-0.9401828,-0.17762443,-0.12954235,-0.16587232,-0.5493962
0.093504205,0.2479244,0.25851655,0.47346526,0.060045045,0.23141113
0.03714678,0.050792225,-1.1348383,-0.030827645,-0.15841824,-0.10777181
-1.0474608,0.040941145,-0.50569946,-0.08542798,-0.3115008,-0.60678834
-0.5693303,0.08789877,0.5963165,-0.044007745,0.18448289,-0.21716663
0.0699351,-0.29632407,0.31179562,0.072232574,0.22554234,0.11019713
0.09483204,0.12645362,-0.17873308,-0.08609873,0.14293134,-0.10248689
0.13427378,0.15424293,0.75697863,-0.0069295466,0.6908908,0.599115
0.094580725,0.11347169,-0.1005687,-0.018194009,0.0073217154,0.45123994
-0.084606044,0.12284863,-0.82580703,-0.029069595,-0.20679934,-0.2245594
0.08637328,0.18208848,0.12364174,-0.048469502,0.3790917,-0.32360393
-0.17198168,-0.39714807,0.11826537,-0.031180192,-0.25325075,0.71546537
-0.05838849,-0.41548783,0.009137422,1.2561249,0.30247584,-0.0056677684
-0.015752845,0.5980382,-1.2839642,-0.013547448,-0.38314128,-0.44050872
-6.743765,-0.0034272242,-0.29372418,-0.02438346,-0.7338367,-0.39019275
0.124936305,0.16503422,-0.16133186,-0.073488764,-0.050949223,-0.41678858
0.023282493,-0.13749886,0.044488445,-0.016453048,-0.09771617,0.378479
0.062403675,0.6888085,-0.15891498,-0.0466945,-0.29114464,-0.18263942
0.05485216,0.14362462,0.3098981,-0.01065812,0.27708206,0.58099353
-0.08189937,0.15331091,0.19173163,-0.05493087,0.047613055,-0.6143974
0.10659488,-0.006383082,-0.07757676,-0.055208497,0.025929525,0.528612
0.13010849,0.40232435,-0.16900294,-0.023291884,-0.34860504,-0.5852148
0.05680355,-0.17833766,0.12040547,-0.034153603,-0.07007347,0.44068003
-1.1151525,-0.66285217,-0.50413597,-0.07414108,-0.06581907,-0.12168294
0.045246363,0.16367711,0.23410147,-0.02985477,0.06804302,0.60530806
-0.6590316,0.28069833,-0.2887146,-0.055537544,-0.1280205,-0.18161811
0.12361851,0.16770533,-0.008070245,-0.0010069241,0.110201225,0.60377336
0.090154536,0.062962435,0.21035942,-0.02347382,0.4906376,0.5624822
0.0704322,0.28122866,-0.14934021,-0.033208456,0.2816171,-0.5595582
0.12895119,-0.50328684,-1.6516484,-0.059710532,-0.059155714,-0.43229628
0.11197821,-0.15848339,-0.23495105,-0.06520487,-0.6214393,-0.518461
-0.6194405,-1.1748484,0.023928983,-0.04085647,-0.6026146,0.60738885
0.11615225,-0.041737072,0.68546355,-0.06466573,0.28470072,-0.31642768
0.04754078,0.12462005,0.34164074,-0.03236531,0.14808217,0.7432873
0.1176125,-0.10159022,0.12056397,-0.076054916,-0.40995035,-0.676177
-0.022340568,-0.06690068,0.43136698,-0.06925453,-0.21320692,-0.69142437
0.061376527,0.08956506,0.13353437,-0.08687599,0.11443358,-0.33135977
0.062403675,0.6888085,-0.15891498,-0.0466945,-0.29114464,-0.18263942
-0.5693303,0.08789877,0.5963165,-0.044007745,0.18448289,-0.21716663
0.1384312,0.12661642,0.06261789,0.7718565,0.0471972,0.2737476
0.032996275,-0.84827036,-0.033658165,-1.0571667,-0.5074528,-0.14007494
0.1715535,-0.06335439,0.2365358,-0.024245348,0.0009928327,0.46154365
0.0991104,0.068689354,0.39960238,-0.03823398,-0.27769792,0.5610826
0.089612685,-0.7314509,0.015399164,-0.91015977,-0.62019295,-0.03131583
0.057241283,0.10337826,0.23257181,-0.011835292,0.22276181,0.5215927
-3.2851386,0.47031805,0.060171813,-0.005174766,0.07996827,0.16427368
-0.89810073,-0.936138,-0.15596095,-0.08476444,-0.3894642,-0.4254721
-0.20303583,-0.22061652,-0.40358123,-0.12874219,-0.12480919,-0.5079109
-0.37345335,0.15938973,-0.21332464,-0.08511708,-0.12134414,-0.16615546
0.12871483,0.34109253,-0.49133754,-0.021718541,-0.13971522,-0.65797067
0.10142967,0.09951177,-0.016238254,-0.0015833745,-0.16597927,0.50280005
0.06084537,-0.15879937,-0.88872904,-0.094484285,-0.17899176,0.03889426
0.10042707,0.11555671,0.22205757,-0.07116811,0.059036665,-0.49289155
0.05680355,-0.17833766,0.12040547,-0.034153603,-0.07007347,0.44068003
0.070709825,-0.36091486,0.15489914,0.2309394,0.10893571,0.21299341
0.08442216,0.06735926,0.26337734,-0.056214295,0.34642437,-0.28764284
0.112250656,0.04153746,0.27607992,-0.040892582,0.09197801,0.6815483
0.07475185,0.04302039,-0.58092535,-0.07240338,-0.4666317,-0.59143853
0.062403675,0.6888085,-0.15891498,-0.0466945,-0.29114464,-0.18263942
0.10010085,0.0072320066,-0.13826735,-0.070702925,-0.34564564,-0.7818091
0.06292792,0.19108209,0.20577088,-0.01403013,-0.09634673,0.39343068
0.062108796,0.14257297,-0.604974,-0.06860344,-0.099947296,0.30310124
0.1020885,-0.16136143,0.09355182,1.7699119,-0.19199577,-0.3132156
0.10585812,0.13461305,0.13056488,-0.0509693,0.05557721,-0.538085
0.046577647,-0.0035979208,0.029966665,-0.039219417,-0.47187555,0.3744026
0.09483204,0.12645362,-0.17873308,-0.08609873,0.14293134,-0.10248689
0.15586674,-0.1468666,-0.41172016,-0.056367014,0.42837542,-0.32629824
0.39692083,0.14566043,0.20653158,-0.016390944,0.042346902,0.9560267
0.1069579,0.0738351,-0.16385137,-0.10038714,-0.062039204,-0.2695925
0.05680355,-0.17833766,0.12040547,-0.034153603,-0.07007347,0.44068003
-0.64769,0.015877685,-0.85529387,-0.078398965,-0.35877335,-0.8847763
0.1069579,0.0738351,-0.16385137,-0.10038714,-0.062039204,-0.2695925
0.05680936,0.30416024,0.32878327,-0.02606927,0.2489274,0.713606
0.068632565,-0.9222929,-0.57343507,-0.12538111,-0.1754764,-0.703684
0.17387488,0.072122425,0.35334536,-0.023549838,0.44218025,0.8697701
0.08787833,0.03161761,0.11740573,-0.05985552,0.058058966,-0.49860206
0.1176125,-0.10159022,0.12056397,-0.076054916,-0.40995035,-0.676177
-0.70248634,0.27867246,0.4743804,-0.03410037,0.042097203,0.37675247
0.08637328,0.18208848,0.12364174,-0.048469502,0.3790917,-0.32360393
0.100627,-0.79874957,-0.09796485,-0.109521076,-0.16613631,-0.42717087
0.08592628,0.04750576,0.014752461,-0.06627503,-0.18058726,-0.38836792
-0.31226346,-0.9409152,-0.36080053,-0.06673728,-0.98553485,0.43042925
0.03714678,0.050792225,-1.1348383,-0.030827645,-0.15841824,-0.10777181
0.09729825,0.2436798,-0.19953506,-0.061073773,-0.15099508,-0.49155185
0.022457946,-0.977658,0.0084621925,-0.07357514,-1.0288314,-0.8470316
-0.69736594,-0.012903912,0.44571626,-0.05996292,-0.16129202,-0.5303319
0.03322018,0.10553113,0.027821528,-0.03490275,-0.11694635,-0.7360964
0.12249366,0.09838058,-0.1662506,-0.090945184,-0.07817035,-0.029698946
0.11615225,-0.041737072,0.68546355,-0.06466573,0.28470072,-0.31642768
0.10863751,0.020222139,0.34692731,-0.07795664,-0.010436889,-0.11152678
-0.22074093,0.14644651,0.15695244,-0.065554366,-0.15198752,-0.5027694
0.10342923,-1.075263,-0.43451142,-0.10271403,-0.116634674,-0.7171294
-0.69736594,-0.012903912,0.44571626,-0.05996292,-0.16129202,-0.5303319
0.11197821,-0.15848339,-0.23495105,-0.06520487,-0.6214393,-0.518461
-0.95135593,0.0033181282,-0.36330527,-0.058961377,-0.035494864,-0.008910945
0.032339387,0.21066323,0.016658021,-0.02795461,0.13760845,0.6787699
0.08442216,0.06735926,0.26337734,-0.056214295,0.34642437,-0.28764284
0.046577647,-0.0035979208,0.029966665,-0.039219417,-0.47187555,0.3744026
0.15103099,0.12623344,-0.39540458,-0.09210828,-0.4764211,-0.47324777
-0.3496809,0.10892833,-0.16990624,-0.09648751,-0.16530168,-0.14954907
-0.33265394,-0.17459258,-0.020107463,-0.014563598,-0.0005001221,0.478298
0.036005456,-0.6480056,0.071351424,-0.051848583,-0.38579562,0.19630915
0.091929406,-0.25225925,0.12358322,0.18001033,0.11362907,0.15124182
-0.010437454,-0.1503526,-1.7253258,-0.01944971,-0.42362988,0.08629428
0.09999922,0.11339638,0.14023948,-0.06601811,-0.015702613,-0.492587
0.10310926,-0.52192795,-0.58306766,-0.09974713,0.15210178,-0.7952636
0.05680936,0.30416024,0.32878327,-0.02606927,0.2489274,0.713606
0.009537926,-0.3697989,-0.34679776,-0.25534016,-0.21136223,-1.0646439
0.118418165,0.81982726,0.19417593,-0.06857663,-0.0015322939,-0.29929864
0.061689187,-0.28496566,-0.016354553,-0.07367507,0.062553614,-0.32253227
-1.8071007,-1.0518463,-0.124636345,-0.057324003,-0.22301123,-0.6210088
0.13001978,-0.20412701,-0.10850858,-0.07931952,-0.120178774,-0.30191925
0.07207068,0.18233432,0.29006752,-0.06934013,0.4133658,-0.25468263
0.061376527,0.08956506,0.13353437,-0.08687599,0.11443358,-0.33135977
0.082557976,-0.322932,0.1317624,-0.055780765,-0.010917209,0.48774073
0.1098243,-0.40935346,0.15108389,-0.018180016,-0.3655073,0.7557488
0.05680936,0.30416024,0.32878327,-0.02606927,0.2489274,0.713606
0.08787833,0.03161761,0.11740573,-0.05985552,0.058058966,-0.49860206
0.07603373,-0.60656726,0.26514208,-0.06969009,-0.35024166,-1.2374529
0.12808907,0.20404765,0.6782866,-0.07394301,0.4165094,-0.16206056
-0.91527516,0.21434692,0.63485277,0.0004259269,0.028674401,0.6308576
0.062403675,0.6888085,-0.15891498,-0.0466945,-0.29114464,-0.18263942
0.020178989,-0.35783032,-0.11006536,-0.028181883,0.010309067,-0.7481579
0.06084537,-0.15879937,-0.88872904,-0.094484285,-0.17899176,0.03889426
0.10572651,-0.58155143,-0.97190535,-0.07232932,-0.6861813,-0.47060528
0.062403675,0.6888085,-0.15891498,-0.0466945,-0.29114464,-0.18263942
0.13001978,-0.20412701,-0.10850858,-0.07931952,-0.120178774,-0.30191925
0.08592628,0.04750576,0.014752461,-0.06627503,-0.18058726,-0.38836792
0.13634822,0.67168367,-0.12732878,-0.041480016,-0.18937734,-0.018364187
0.05680355,-0.17833766,0.12040547,-0.034153603,-0.07007347,0.44068003
0.08787833,0.03161761,0.11740573,-0.05985552,0.058058966,-0.49860206
-3.35019,-0.97284883,0.095287204,0.037050456,-0.06428239,0.09495489
0.15103099,0.12623344,-0.39540458,-0.09210828,-0.4764211,-0.47324777
0.12249366,0.09838058,-0.1662506,-0.090945184,-0.07817035,-0.029698946
-0.18523897,-0.010663,0.4058058,-0.05850752,-0.10702154,-0.7146317
0.09891105,0.38281935,0.24507938,-0.026051309,-0.25966904,-0.23442051
0.018223241,-0.37086478,-0.09395849,-0.06627443,-0.14383397,-0.9486153
0.10452997,0.7177572,0.1718877,-0.027345235,-0.100776404,-0.117051154
0.08592628,0.04750576,0.014752461,-0.06627503,-0.18058726,-0.38836792
0.12530239,0.75799185,0.18187675,-0.03514182,0.15670228,0.41298637
0.066277556,-0.69975555,-1.2984333,-0.10537895,-0.37653604,-0.80056006
0.087475054,-0.028164767,0.0018758178,-0.03156225,-0.05880104,0.45699212
0.08937691,0.1901004,0.074167125,0.043822613,-0.3036846,0.54266024
0.24071698,0.16233765,-0.19007882,-0.08644972,-0.18519405,0.17718017
0.06084537,-0.15879937,-0.88872904,-0.094484285,-0.17899176,0.03889426
0.072326444,-0.07337285,0.1619773,-0.0063260524,0.030584868,0.40945092
0.064889304,0.11660801,0.32055086,-0.042784337,0.26882988,0.3304573
0.062403675,0.6888085,-0.15891498,-0.0466945,-0.29114464,-0.18263942
0.09471192,0.18668199,0.12666814,-0.0690149,-0.09747795,-0.4684317
0.053609714,1.5705594,0.48313594,-0.048740216,0.82503784,-0.13236068
-0.37345335,0.15938973,-0.21332464,-0.08511708,-0.12134414,-0.16615546
0.08592628,0.04750576,0.014752461,-0.06627503,-0.18058726,-0.38836792
0.11124878,0.3894048,0.06557821,1.0350351,-0.8116898,-0.011960112
-0.5628336,0.24783516,0.08934032,-0.015703773,-0.38172612,-0.79330957
0.09704025,0.14831714,-0.10089808,-0.066195585,-0.22649345,-0.4529994
0.046577647,-0.0035979208,0.029966665,-0.039219417,-0.47187555,0.3744026
0.05680936,0.30416024,0.32878327,-0.02606927,0.2489274,0.713606
0.057644155,-0.28639594,-0.22859146,-0.019829018,-0.23471484,-0.72801656
0.13010849,0.40232435,-0.16900294,-0.023291884,-0.34860504,-0.5852148
0.1176125,-0.10159022,0.12056397,-0.076054916,-0.40995035,-0.676177
0.07859182,1.2517982,-0.93399054,-0.050931007,-0.1688708,0.043445636
-0.16238973,-0.91675913,-0.24821372,-0.085763745,-0.24634516,-0.44236386
0.022281209,0.09265134,0.37459502,-0.083427794,0.6086194,1.1698563
0.08592628,0.04750576,0.014752461,-0.06627503,-0.18058726,-0.38836792
0.10233487,0.1577654,-0.48915356,-0.045358364,-0.23469521,0.5849581
0.0900158,0.32672626,0.34071445,-0.08569338,0.04961945,-0.36236858
-0.015752845,0.5980382,-1.2839642,-0.013547448,-0.38314128,-0.44050872
0.068632565,-0.9222929,-0.57343507,-0.12538111,-0.1754764,-0.703684
0.114725575,-0.7400864,0.0654652,-0.008923262,-0.24946767,0.5504002
0.10142967,0.09951177,-0.016238254,-0.0015833745,-0.16597927,0.50280005
0.06810942,0.11332611,-0.015023738,-0.08450371,0.19275151,-0.12857431
0.08637328,0.18208848,0.12364174,-0.048469502,0.3790917,-0.32360393
0.10452997,0.7177572,0.1718877,-0.027345235,-0.100776404,-0.117051154
0.13001978,-0.20412701,-0.10850858,-0.07931952,-0.120178774,-0.30191925
0.06084537,-0.15879937,-0.88872904,-0.094484285,-0.17899176,0.03889426
0.1020885,-0.16136143,0.09355182,1.7699119,-0.19199577,-0.3132156
0.100627,-0.79874957,-0.09796485,-0.109521076,-0.16613631,-0.42717087
-0.23496942,0.20705196,0.04149383,-0.01861034,-0.05900155,-0.19953655
0.036005456,-0.6480056,0.071351424,-0.051848583,-0.38579562,0.19630915
-0.05838849,-0.41548783,0.009137422,1.2561249,0.30247584,-0.0056677684
0.03492067,0.0039532725,-1.7686018,0.2894006,-0.14373578,-0.031826515
0.070709825,-0.36091486,0.15489914,0.2309394,0.10893571,0.21299341
0.023282493,-0.13749886,0.044488445,-0.016453048,-0.09771617,0.378479
0.20065053,-0.26882467,-0.1856401,-0.0823877,-0.25181657,-0.35387745
0.03322018,0.10553113,0.027821528,-0.03490275,-0.11694635,-0.7360964
0.15103099,0.12623344,-0.39540458,-0.09210828,-0.4764211,-0.47324777
0.045246363,0.16367711,0.23410147,-0.02985477,0.06804302,0.60530806
0.087475054,-0.028164767,0.0018758178,-0.03156225,-0.05880104,0.45699212
0.07890534,-0.27236134,-0.4521115,0.68816596,-0.15013407,-0.3809907
0.08592628,0.04750576,0.014752461,-0.06627503,-0.18058726,-0.38836792
0.06084537,-0.15879937,-0.88872904,-0.094484285,-0.17899176,0.03889426
0.0937316,0.13572827,-0.15602997,0.019027848,0.12673366,0.69350636
0.10585812,0.13461305,0.13056488,-0.0509693,0.05557721,-0.538085
0.123379774,0.6657393,-0.054112136,-0.09613817,-0.029479723,0.03277645
0.046577647,-0.0035979208,0.029966665,-0.039219417,-0.47187555,0.3744026
-0.39520535,0.12819023,0.8470898,-0.04253252,0.18923877,-0.26271477
-0.091393486,-0.04116308,0.6008118,-0.070757076,-0.190647,-0.79224443
0.08592628,0.04750576,0.014752461,-0.06627503,-0.18058726,-0.38836792
0.12249366,0.09838058,-0.1662506,-0.090945184,-0.07817035,-0.029698946
-0.37288216,0.086066455,-0.0018234868,0.5861367,0.03461019,-0.26814288
-0.45951736,0.4326629,-0.5182997,-0.032048605,-0.36749852,-0.20299712
0.062108796,0.14257297,-0.604974,-0.06860344,-0.099947296,0.30310124
-0.15924333,0.08064428,-0.24371709,-0.08914247,-0.14623697,-0.20476618
0.073619284,0.09135543,0.27391705,-0.75124377,-0.21018796,0.041071482
-1.9177462,0.03885558,0.02548039,-0.0068015675,-0.47830325,-0.39667952
-0.82898885,-0.69246507,-0.2634919,-0.08030184,-0.3081357,-0.4160744
0.08787833,0.03161761,0.11740573,-0.05985552,0.058058966,-0.49860206
0.1316179,-0.037417445,0.12966408,-0.0785709,0.0025854185,-0.12658063
-2.236789,-0.020064045,0.22292566,-0.032342747,0.6187529,-0.6267949
0.10233487,0.1577654,-0.48915356,-0.045358364,-0.23469521,0.5849581
0.045246363,0.16367711,0.23410147,-0.02985477,0.06804302,0.60530806
-0.37345335,0.15938973,-0.21332464,-0.08511708,-0.12134414,-0.16615546
0.03322018,0.10553113,0.027821528,-0.03490275,-0.11694635,-0.7360964
0.06800262,0.241464,0.35385066,-0.024351258,0.09721707,0.5915461
0.07384573,0.50971687,-0.020787127,-0.09065445,-0.10425697,0.43149886
0.046577647,-0.0035979208,0.029966665,-0.039219417,-0.47187555,0.3744026
0.06985408,0.18245608,0.22641407,0.052708015,0.36825812,0.11349726
0.051443838,-0.36551204,-0.14113317,-0.022629319,0.25281766,-0.64581585
0.08592628,0.04750576,0.014752461,-0.06627503,-0.18058726,-0.38836792
0.05680936,0.30416024,0.32878327,-0.02606927,0.2489274,0.713606
0.40717182,1.1433486,0.19165371,-0.022425512,1.5430176,0.29106307
0.12249366,0.09838058,-0.1662506,-0.090945184,-0.07817035,-0.029698946
0.057644155,-0.28639594,-0.22859146,-0.019829018,-0.23471484,-0.72801656
0.062108796,0.14257297,-0.604974,-0.06860344,-0.099947296,0.30310124
-0.6646946,0.07292742,0.27537084,-0.037631206,0.35438725,-0.41295198
0.09963637,-0.75020874,-0.22275977,-0.08836376,-0.14174204,-0.62299037
0.08592628,0.04750576,0.014752461,-0.06627503,-0.18058726,-0.38836792
0.027181678,0.1332206,-1.0566632,-0.034355305,-0.09454792,-0.03849995
0.062403675,0.6888085,-0.15891498,-0.0466945,-0.29114464,-0.18263942
0.084997684,0.079070486,-0.33436954,-0.070978254,-0.17069072,-0.47104126
0.11615225,-0.041737072,0.68546355,-0.06466573,0.28470072,-0.31642768
0.13001978,-0.20412701,-0.10850858,-0.07931952,-0.120178774,-0.30191925
